"","n","var_CV","yield","season_length","rain_prob","strong_rain_prob","storm_prob","frost_prob","chill_requirement","output_1","output_2","output_3","output_4","output_5","output_6","output_7","output_8","output_9","output_10","output_11","output_12"
"131",1,0.0216842424580698,92.005673618291,76.0918856265768,0.287436819666764,0.0820255670015674,0.0762153703622066,0.310699531690094,0.787449384234063,186.955130677615,195,13,-175,-175,6,-35,-45,3,-65,-65,10
"132",1,0.0164794234751004,91.3424961727059,73.4540478801938,0.384086471552368,0.062719554322898,0.0824842866877996,0.346193041337488,0.852259901255196,141.331923229418,150,17,-50,-55,6,20,15,2,-30,-40,6
"133",1,0.024532246225959,100.765352568869,74.7332420889538,0.322619325168878,0.0642031760388928,0.0688130621712236,0.229177791870285,0.809401530058879,110.774515221782,110,16,65,65,2,35,30,0,-20,-25,2
"134",1,0.014815253691706,97.6914020373519,77.4811140059981,0.571403791451916,0.078886209828569,0.0879770499825588,0.332321270448689,0.621634439902371,262.703584496849,265,13,-260,-260,6,-80,-80,1,-180,-185,3
"135",1,0.0294834268676078,97.0564231372632,78.8284777772479,0.299629121451647,0.111331747715467,0.0861273975714973,0.298051385805548,0.763508604065656,272.024168766904,270,17,-140,-135,6,-145,-145,0,-145,-145,0
"136",1,0.0268991511579963,89.0670281918321,82.459668040615,0.415710976833079,0.0546685804292021,0.0787506432901351,0.279322780479425,0.798091953248988,144.052013144888,155,22,-80,-85,3,10,5,-2,-45,-45,0
"137",1,0.0292270032843573,95.3416236085283,72.482377081898,0.251545545450996,0.0701664038311094,0.0802171576857152,0.32786284123642,0.643899323090065,150.341421034523,155,15,-60,-60,7,40,35,-1,-40,-45,0
"138",1,0.0211133554736234,98.1891979890033,72.5923407590377,0.256242903086021,0.0709524257741726,0.0710810961191572,0.366660721571427,0.919245040342522,103.177448784658,105,11,-90,-95,13,10,5,11,40,40,9
"139",1,0.00763781114391358,94.7063148515757,75.1342965647327,0.481994010862857,0.0794962644349506,0.0572199278870219,0.379694609870292,0.832018658619344,184.710670472492,185,16,-165,-160,9,-5,-5,4,25,30,-3
"140",1,0.0161218784960126,91.5713178278405,74.8187104617088,0.298803727301535,0.0732513524850486,0.0844998765336286,0.362521101145082,0.803587555535438,191.564497257624,195,13,-60,-60,10,-40,-40,1,-135,-130,8
"141",1,0.0303669632743537,90.2547329169256,78.7890233416276,0.400288579206852,0.0629867098263831,0.0798549967452883,0.355544450638363,0.738094349426515,165.227478709727,170,13,-40,-40,7,25,30,6,5,10,6
"142",1,0.0499462517344813,93.4747970962789,74.6693074529765,0.338092421724889,0.0686733841092473,0.0685605472762009,0.306405839297349,0.785800930182819,78.4430955930918,85,18,35,35,-1,50,40,-1,120,120,2
"143",1,0.0479766845209742,96.9299587558798,71.3609709101618,0.216778393862939,0.081054652389993,0.0590048940731372,0.245479514157217,0.695044798806529,41.8747874348688,45,23,105,105,-6,90,80,-5,115,115,-9
"144",1,0.0395007915088299,98.5521988950838,71.9087620990352,0.25307871230872,0.0840978020499894,0.0698736168237876,0.376613683900073,0.772894028552849,248.569234343494,245,15,-295,-290,13,-230,-225,5,-80,-80,4
"145",1,0.0291909352196972,90.9234092041375,80.6629251111779,0.158603074683642,0.0698554778640992,0.0679212969979124,0.316195744473393,0.754041655164535,150.946518707821,155,23,-135,-130,-3,75,75,-5,-10,-5,-2
"146",1,0.0362859225070079,96.9429118926621,74.4511474506699,0.352413769311268,0.0937135607352849,0.0752416536058293,0.377173693916384,0.559143606618518,86.9578051009425,90,16,9.99999999999999,10,10,110,110,-2,-20,-20,5
"147",1,0.0319666479794408,91.6417347243613,77.2112921840209,0.256287399794159,0.0953787825351313,0.0893224264074346,0.410958131917714,0.814258059752403,96.6669273719943,105,21,-5,-10,-6,60,50,-1,-35,-35,-4
"148",1,0.0244061788460182,94.4641120722849,73.4947100623957,0.131437720660183,0.0774080020005547,0.090770449477478,0.22200959474135,0.877154666024755,69.4423916432521,70,22,-45,-45,-9,-15,-15,-3,45,45,-5
"149",1,0.0171682832922257,102.142810795409,77.9854033535489,0.128528767154743,0.0884991128556969,0.0699592855576113,0.316482583804084,0.680405346234,177.135372217694,175,17,-120,-125,8,-80,-85,1,-130,-130,0
"150",1,0.0232935460432735,92.3756541914016,74.4230028932696,0.185815583141965,0.0803791947783141,0.0782061337039161,0.276296011226738,0.790718379583533,127.390952840923,135,13,-145,-150,13,95,85,6,-60,-60,14
"151",1,0.0275158920209298,98.8452623630904,72.1483173128477,0.31075048582641,0.0760292222826942,0.0490610269469605,0.263514200915904,0.824296195741649,78.8524200143842,80,18,5,5,5,180,180,-4,-9.99999999999999,-10,1
"152",1,0.00871417858442777,95.1466155565908,76.4765734392487,0.267498061703565,0.0806150835144837,0.0707663925987633,0.222012442416501,0.711268375419521,100.15551894952,100,19,65,70,0,-60,-60,3,-70,-65,5
"153",1,0.0279345286652748,92.7447766349914,71.4704181301957,0.0977653411571937,0.0503071893589536,0.0842519807536782,0.400755691823996,0.62186910823777,12.7746182927659,20,24,105,100,-9,135,130,-9,245,240,-9
"154",1,0.00825521912765667,91.1665969957525,69.7609327342113,0.261147366072829,0.0873080081906297,0.0635988418501226,0.470064632007668,0.90669322442521,56.1623467573693,60,18,-10,-5,2,5,10,0,35,35,0
"155",1,0.0202016520496332,94.3273837276417,79.1165518557448,0.0272327116983747,0.0968998093362583,0.054143777308993,0.264017227463873,0.696180523992451,79.3059124234978,85,23,-45,-50,-1,75,75,-10,30,25,-6
"156",1,0.033906676437115,98.0753410172396,78.4040921362218,0.379760093584968,0.0612556261581029,0.0692144333504818,0.309606505636508,0.585416729666399,68.0978173167036,70,20,-50,-50,2,65,55,-1,40,40,1
"157",1,0.0450402139636275,92.23307289305,79.026310863175,0.158242215016266,0.0756379490307229,0.0717498144766899,0.404295207017049,0.776098787186615,117.198780380108,125,18,-45,-50,9,-5,-15,2,5,0,4
"158",1,0.0310058021378139,92.7414128922668,72.8517036419126,0.281777534308521,0.0463181820049398,0.0640328942428958,0.322870479319162,0.783466523882757,152.682475324078,160,15,-40,-40,4,-15,-15,8,65,65,-1
"159",1,0.0233044517285223,95.6777364316573,78.649257062983,0.279079671329701,0.0841187247590509,0.0431146014419906,0.309934015248544,0.72028346352446,105.682924435313,110,18,0,-5,5,-10,-15,6,35,35,3
"160",1,0.0287126644587229,98.289616945499,74.2079565086546,0.168053762250803,0.061479733870037,0.0781018265674811,0.327604448590758,0.753921951228496,163.296651467244,165,20,-95,-95,-2,-30,-35,-3,-150,-150,2
"161",1,0.0422555920191247,92.3667769051547,75.5574075385555,0.418644840052789,0.0913319677528109,0.07641450958823,0.341259409873519,0.690327835032784,132.465134927707,135,17,-145,-145,0,-60,-60,8,-170,-170,4
"162",1,0.000565759015616164,92.4212322414191,73.1957104465165,0.120304689028454,0.0795226424912759,0.05020885238687,0.35229881918893,0.783876982368397,112.42194675889,120,19,-30,-35,2,-30,-35,-4,-20,-25,-1
"163",1,0.0378122786448732,97.1993442938278,74.7513448971548,0.341086131792832,0.0399838471723852,0.048053966195608,0.276977400121059,0.76086660509897,172.243420415961,170,14,-85,-85,8,-120,-120,0,-55,-55,5
"164",1,0.0262629492768948,90.0339663073849,76.4186103690788,0.304264259309117,0.079654386068577,0.0639026996555075,0.286815323924648,0.726131598674977,145.050022242509,155,20,-165,-165,6,0,0,0,-20,-25,-3
"165",1,0.0130518717495908,95.7482163537316,73.3423855816996,0.22466227218686,0.0937498450787282,0.0878666003894272,0.351560911542589,0.804900217516659,125.742028591054,130,24,-45,-45,-9,-50,-55,-6,40,40,-6
"166",1,0.0310887072908263,96.29389657759,75.3059723590373,0.128101661095354,0.0605741709094225,0.0551768451404561,0.260603649149648,0.698159175142834,106.29075741029,110,20,-80,-85,2,-10,-10,4,15,15,-4
"167",1,0.0444517955976542,100.236942693822,76.6717882132532,0.149122801388543,0.0662102536564649,0.0774419415428146,0.316817839377146,0.834950278960779,150.177455604332,145,23,-135,-130,-2,-20,-15,-2,-95,-90,0
"168",1,0.0202656754156945,98.2813118627613,77.6769333773404,0.261570629772114,0.0913380020824238,0.0671301287950645,0.224560027482927,0.645263795592367,248.283565724507,250,17,-165,-165,3,-90,-95,-3,-105,-105,1
"169",1,0.0444118732072718,96.2960246999883,77.273755386576,0.296306819275366,0.0768903617126006,0.0893204434162166,0.201392444522891,0.758897547111763,136.275815186455,140,18,-140,-140,5,-80,-85,2,25,25,5
"170",1,0.0129802296207849,96.2589062751404,72.3146864436589,0.372633514184012,0.081472782226805,0.0862851246753966,0.391765916925443,0.846103329548049,206.260754319112,210,11,-160,-160,11,-55,-55,2,-80,-80,10
"171",1,0.0612960174797856,92.64159790866,77.1134389602265,0.55527231551218,0.0680441989964398,0.0604012718215928,0.355914739886116,0.730979873242644,137.507690274748,145,19,-120,-120,6,-130,-130,0,75,75,0
"172",1,0.0319197076981617,91.9051045968174,72.8720073207915,0.469074885797874,0.0760450748415439,0.107932127197432,0.225306958512668,0.740372151375033,166.929945214113,175,15,-65,-70,3,15,15,1,-205,-205,9
"173",1,0.0340784723153852,99.2059836114597,76.0615632510285,0.324340230102388,0.0863179473586143,0.0784446892578448,0.299693250497002,0.757939734896587,39.1805262742652,40,15,15,15,6,35,30,11,95,90,8
"174",1,0.0526768453874632,97.1759012773015,73.9485712675354,0.31511345842884,0.110263376601455,0.0662263305669049,0.376956644309164,0.580848160778184,82.1519839374517,80,19,20,20,-4,80,75,2,25,30,-2
"175",1,0.0437316890356853,92.3173465506602,75.0206028139384,0.483698416483293,0.0492908682691177,0.056073969331052,0.379158106300045,0.790077080543434,212.355326409371,220,19,-200,-205,1,-125,-125,-1,-60,-60,0
"176",1,0.0506023328194964,96.3483849136744,75.2696380305791,0.180017604359398,0.0763385124888597,0.0828048130184461,0.219120915918202,0.909465809361312,161.353381618566,165,17,-45,-45,0,40,40,1,85,85,-3
"177",1,0.0409652700458052,93.5152614821261,73.3623503921071,0.233523489890415,0.0713379072829142,0.0621013805231903,0.268853732777306,0.748683046184682,83.5065898378209,90,14,-110,-110,7,20,15,5,-5,-10,8
"178",1,0.0490849897234373,95.4615083018685,74.4109575992986,0.219134609430886,0.0711761143600158,0.0691927648697503,0.300731679132528,0.899832321907197,205.487105854448,210,15,-100,-100,1,-35,-35,4,-50,-55,1
"179",1,0.0400138955672376,95.0279125789987,75.3671348433165,0.510161947298321,0.0788376576489978,0.0637990626697346,0.363460601473957,0.807661392530602,109.973122307278,115,21,0,0,1,0,-5,0,50,45,-5
"180",1,0.010421142686042,93.5460676120313,75.1294028493035,0.264989886562989,0.0675474510424291,0.0691737373647699,0.281772641793141,0.870328345765872,43.550435740729,50,22,-35,-35,-1,165,160,-3,60,55,-2
"181",1,0.00438200479926702,92.4846816473935,75.4490603140701,0.106343485799116,0.0529068019518092,0.0619043580933976,0.32434430238046,0.741843555219288,232.483831128513,240,13,-145,-150,10,-105,-105,7,-225,-230,6
"182",1,0.00664559668514979,97.0567945985683,70.0357093767329,0.12510562435703,0.103599556896245,0.0923643508261778,0.220804508494542,0.872572579267326,152.065080499056,155,15,-145,-145,11,20,10,5,-125,-125,5
"183",1,0.021541855605704,95.2359375989977,76.5464591618743,0.454511283481869,0.0622093938272649,0.0717497910434074,0.292706887413796,0.810586095118762,175.202147969686,180,20,-210,-210,5,75,75,-1,30,30,0
"184",1,0.020770160312946,93.7967061477434,76.5846604128177,0.291102107030179,0.0591400806319781,0.0768445481353604,0.285740995619338,0.673453080209679,-16.1904543588871,-15,22,60,60,-2,170,175,-4,175,175,-3
"185",1,0.0399262637044424,96.0070737288118,70.2371867757776,0.432323584848695,0.0920054847356245,0.0779464911499529,0.318257885732954,0.717495546524507,90.9777948403802,95,17,-50,-55,4,55,55,-1,35,25,1
"186",1,0.0285229132283147,93.8021092814374,77.5204299842231,0.305934425552855,0.0836535943170353,0.0747587030253589,0.348797483776883,0.772853179838685,93.8411345959557,100,22,-70,-80,6,75,65,-1,0,-5,2
"187",1,0.0321024810557169,88.4778210507162,71.109681537848,0.105937784651029,0.0629688334398993,0.0730567388196824,0.281091867374875,0.84018772211261,158.509423466049,170,21,-70,-70,3,-60,-60,2,0,0,-5
"188",1,0.0125822716215273,94.1055999708172,79.8728220866498,0.00119077624036101,0.0911180592057255,0.0498448448997384,0.276604098933868,0.820274828857487,154.100126981766,160,14,-100,-105,10,45,35,3,-45,-50,7
"189",1,0.0239486211318088,96.8259403268111,76.8760131918154,0.175637944799307,0.0823748075173,0.0701854750980416,0.254709828129348,0.926764890355897,121.836377408772,125,20,-90,-95,-5,75,75,-4,-80,-85,6
"190",1,0.0430435534565499,96.8563876743682,77.5191337330099,0.267480485735738,0.08876940722845,0.0830558305358219,0.395962802271111,0.71296683300564,126.804158295257,130,15,-10,-15,2,60,55,6,120,115,0
"191",1,0.022519512570631,85.0654915390676,75.4390170417107,0.221523837755144,0.0676060160401892,0.0992217560755106,0.206176783331516,0.838377019727049,95.0526188541915,105,15,-170,-165,4,115,115,4,-130,-130,12
"192",1,0.019149592543478,93.3553429196581,77.509585201344,0.204773296073806,0.0666497635433071,0.0720604478245208,0.27973329121689,0.711071106439869,198.352737553887,195,16,-135,-125,3,30,35,3,80,90,3
"193",1,0.0301164678017559,99.3093741575967,76.252542280518,0.270772532597792,0.0830969876917805,0.07219405395334,0.291083838991377,0.71702089554639,194.316497268206,195,20,-180,-180,3,15,10,-13,0,-5,-3
"194",1,0.0144940503795037,94.0707704826667,75.1877701191964,0.254510583930602,0.100358556377891,0.0889251145278296,0.333788661882246,0.917149868016363,99.0655097476782,105,22,-90,-90,3,-25,-30,-4,-35,-40,0
"195",1,0.0431063751581184,92.6764538457033,67.7156158353565,0.342172272362093,0.0723098568335128,0.0875279772574426,0.203737002536484,0.799898981008648,72.6668701305084,80,16,70,70,3,120,120,3,35,35,1
"196",1,0.0182227342332044,94.7581633174651,71.7272170489378,0.188724425479348,0.0529006116190869,0.0680815974997097,0.314480243675547,0.795338230271424,234.766763867637,240,16,-65,-70,5,-75,-80,-1,-180,-180,4
"197",1,0.0304619133548515,93.5189319743356,74.1023552241317,0.301924185233615,0.0666283843248495,0.0555736164481424,0.300570304571289,0.780087236987332,88.5352256276309,95,23,25,25,0,15,10,-7,-15,-20,-4
"198",1,0.0449075413956849,96.0498657101946,68.6657831761925,0.425236252681112,0.0695560789751345,0.0918449210532786,0.278801650631031,0.851839708124722,66.0693598114518,65,14,30,30,9,175,175,2,140,145,0
"199",1,0.011239098036083,99.7760124897364,72.5440025527918,0.100901303255082,0.0690583879452475,0.0693675951254808,0.346292904716702,0.80524060823396,224.765721855857,220,17,-180,-180,0,-135,-130,6,0,0,3
"200",1,0.0329446785212664,99.1873241587151,70.4397312384861,0.421934677701804,0.0431509563336937,0.0870982783162741,0.299185081649063,0.699363944039437,199.119633037522,200,15,-105,-105,3,-70,-75,1,-140,-145,6
"201",1,0.0249479054962672,97.7384563772538,76.5000360926727,0.311491387814207,0.0982821623770362,0.076207718271799,0.323771427575706,0.636575111309295,187.725683723135,190,19,-115,-115,6,-110,-110,7,15,15,-3
"202",1,0.0112855031024516,94.2872632626861,71.8241590736856,0.159397805064836,0.0629514851533157,0.0770894126780026,0.283952668933209,0.847200774013214,39.274264999856,40,24,-50,-45,-4,35,30,-5,80,85,-5
"203",1,0.043249807770592,88.7456839742219,76.6357846480721,0.455811611973087,0.0818916960154149,0.0959863349444203,0.306451614634122,0.777651318255301,98.6825794246179,110,20,5,0,-1,100,95,1,0,-5,3
"204",1,0.0151378091511482,99.4371347441416,76.616099558494,0.305538337451753,0.100681471214621,0.0997103735699771,0.294600505579144,0.858573104279213,79.4367687081756,75,20,105,105,0,0,0,-2,90,90,2
"205",1,0.0177421413249987,94.8655124228281,79.4038379978558,0.335786947389742,0.0799665737248864,0.0790559347755718,0.244605170001408,0.78881021707324,34.8469851969595,35,19,140,140,5,70,70,5,70,75,-1
"206",1,0.00122413462787628,97.4259373165882,68.6048624303437,0.320933919850619,0.0819781211301248,0.100688055274131,0.374033329684525,0.538375440179932,112.427129897151,115,18,-60,-65,-2,20,15,3,90,90,-3
"207",1,0.0323236518260784,102.143137738477,72.5282332796117,0.204378852648906,0.0864432766192554,0.0798278586583623,0.232099524967169,0.881948490889514,42.1153491529022,40,19,85,85,2,110,110,0,100,95,3
"208",1,0.0134695412574369,93.4244952124909,77.3310939486347,0.230819502155301,0.0894191795681124,0.0969325154555594,0.216523211420546,0.754348069031917,103.42305885454,110,24,-75,-75,-2,40,30,-8,-45,-45,-3
"209",1,0.0421494552308104,95.2305637228173,76.7299255128099,0.297959663915625,0.0802367499708968,0.0668525412641345,0.306826515484478,0.45674904260971,100.18184830681,105,20,-45,-45,4,75,70,-3,75,75,-3
"210",1,0.0202315202732395,95.983086712419,72.7237998839402,0.144868927971992,0.0386825751866593,0.0728771048183074,0.310682714256346,0.946598893337005,120.965603971869,125,22,-45,-55,1,40,30,-8,-5,-5,-6
"211",1,0.0249196101082526,97.2572209110927,75.4863233413873,0.189733585655279,0.0645671419763092,0.0776585109059334,0.306526183851264,0.75445374687877,192.269825361099,195,21,-10,-15,-2,-135,-135,0,-45,-50,-3
"212",1,0.0157601283117525,89.3957192485156,76.168514875239,0.434676283562347,0.0898402554919254,0.077023675152946,0.244073462911527,0.832349917773052,139.378316254229,150,16,-150,-150,11,-140,-145,8,-180,-185,3
"213",1,0.0288128018422148,100.016871633004,72.4774086976243,0.120096761399774,0.0777987792360143,0.0637804504542022,0.285398993529211,0.814197746015964,84.9828291901341,80,17,-9.99999999999999,-5,4,65,65,1,65,70,2
"214",1,0.00299745549617043,96.296772160891,79.1173612259021,0.303934947937979,0.0688604298636504,0.0788020425904478,0.288162464041495,0.754525165015711,71.2950874700867,75,22,9.99999999999999,10,4,100,95,0,-5,-5,2
"215",1,0.0537890021293955,94.7927798679396,77.4010839982304,0.158954260489247,0.0585690935901701,0.0583468700610185,0.266941873272563,0.803694146277877,54.8543721881603,55,16,10,5,10,195,200,-2,-25,-20,5
"216",1,0.0270366887643262,92.7499916174997,70.7965902449316,0.354808846613614,0.0493059992193493,0.0824943288260848,0.167244703969312,0.701246841505104,152.770019334475,160,17,-130,-135,2,10,10,2,-100,-100,4
"217",1,0.0227481913318484,100.555891364026,70.9519659489691,0.257011680044001,0.0539465693446955,0.079501294111729,0.217928247757522,0.706793550534811,50.5415736833162,45,15,-35,-30,8,135,140,-1,-25,-25,6
"218",1,0.0231800898080904,100.844822498159,79.8846137529407,0.445629511161381,0.0762957584398109,0.0992527098265341,0.275008405396472,0.801166720102007,230.778143088646,230,15,-165,-175,7,-60,-65,7,-125,-130,7
